date;state;city;place_type;confirmed;deaths;is_last;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;Ranking IDHM 2010;IDHM 2010;IDHM Renda 2010;IDHM Longevidade 2010;IDHM Educação 2010
2022-02-17;SC;Iomerê;city;565;11;True;2962.0;4207577.0;19074.94936;0.0195;56 º;795;0754;0891;749
2022-02-17;SC;Ipira;city;579;7;True;4406.0;4207601.0;13141.17113;0.0121;876 º;736;0724;0838;657
2022-02-17;SC;Iporã do Oeste;city;894;16;True;9045.0;4207650.0;9883.91376;0.0179;383 º;759;0743;0847;695
2022-02-17;SC;Ipuaçu;city;1286;18;True;7579.0;4207684.0;16967.93772;0.014;2898 º;660;0674;0790;540
2022-02-17;SC;Ipumirim;city;913;11;True;7620.0;4207700.0;11981.6273;0.012;823 º;738;0747;0853;631
2022-02-17;SC;Iraceminha;city;643;5;True;3938.0;4207759.0;16328.08532;0.0078;1244 º;722;0710;0845;628
2022-02-17;SC;Irani;city;1917;22;True;10498.0;4207809.0;18260.62107;0.0115;719 º;742;0715;0847;675
2022-02-17;SC;Irati;city;436;8;True;1909.0;4207858.0;22839.18282;0.0183;1696 º;707;0694;0836;609
2022-02-17;SC;Irineópolis;city;1203;15;True;11289.0;4207908.0;10656.39118;0.0125;1934 º;699;0720;0836;567
2022-02-17;SC;Itá;city;1703;26;True;6129.0;4208005.0;27785.93572;0.0153;220 º;771;0747;0879;698
2022-02-17;SC;Itaiópolis;city;3834;57;True;21780.0;4208104.0;17603.30579;0.0149;1665 º;708;0700;0836;606
2022-02-17;SC;Itajaí;city;47995;842;True;223112.0;4208203.0;21511.61748;0.0175;56 º;795;0778;0884;730
2022-02-17;SC;Itapema;city;19745;275;True;67338.0;4208302.0;29322.22519;0.0139;53 º;796;0788;0881;727
2022-02-17;SC;Itapiranga;city;2648;20;True;17007.0;4208401.0;15570.05939;0.0076;178 º;775;0766;0842;723
2022-02-17;SC;Itapoá;city;4776;79;True;21177.0;4208450.0;22552.76951;0.0165;350 º;761;0739;0874;682
2022-02-17;SC;Ituporanga;city;4886;73;True;25355.0;4208500.0;19270.36088;0.0149;583 º;748;0749;0876;638
2022-02-17;SC;Jaborá;city;1056;11;True;3918.0;4208609.0;26952.5268;0.0104;965 º;732;0746;0801;657
2022-02-17;SC;Jacinto Machado;city;2405;40;True;10376.0;4208708.0;23178.48882;0.0166;1427 º;716;0708;0818;633
2022-02-17;SC;Jaguaruna;city;4249;64;True;20288.0;4208807.0;20943.41483;0.0151;1266 º;721;0719;0830;628
2022-02-17;SC;Jaraguá do Sul;city;43587;448;True;181173.0;4208906.0;24058.2206;0.0103;34 º;803;0793;0865;755
2022-02-17;SC;Jardinópolis;city;549;5;True;1546.0;4208955.0;35510.99612;0.0091;1638 º;709;0708;0823;611
2022-02-17;SC;Joaçaba;city;9060;80;True;30404.0;4209003.0;29798.7107;0.0088;8 º;827;0823;0891;771
2022-02-17;SC;Joinville;city;154982;2192;True;597658.0;4209102.0;25931.55283;0.0141;21 º;809;0795;0889;749
2022-02-17;SC;José Boiteux;city;862;11;True;5007.0;4209151.0;17215.89774;0.0128;2078 º;694;0689;0841;578
2022-02-17;SC;Jupiá;city;312;6;True;2092.0;4209177.0;14913.95793;0.0192;1331 º;719;0708;0862;610
2022-02-17;SC;Lacerdópolis;city;690;4;True;2247.0;4209201.0;30707.61015;0.0058;119 º;781;0763;0883;708
2022-02-17;SC;Lages;city;38763;567;True;157349.0;4209300.0;24635.04693;0.0146;227 º;770;0755;0867;697
2022-02-17;SC;Laguna;city;8652;169;True;46122.0;4209409.0;18758.94367;0.0195;508 º;752;0715;0871;682
2022-02-17;SC;Lajeado Grande;city;426;5;True;1418.0;4209458.0;30042.31312;0.0117;220 º;771;0750;0858;712
2022-02-17;SC;Laurentino;city;1579;11;True;7063.0;4209508.0;22355.9394;0.007;562 º;749;0742;0855;662
2022-02-17;SC;Lebon Régis;city;1657;66;True;12115.0;4209706.0;13677.2596;0.0398;3136 º;649;0632;0806;537
2022-02-17;SC;Leoberto Leal;city;686;2;True;3000.0;4209805.0;22866.66667;0.0029;2282 º;686;0740;0818;533
2022-02-17;SC;Lindóia do Sul;city;1217;12;True;4546.0;4209854.0;26770.78751;0.0099;695 º;743;0747;0865;636
2022-02-17;SC;Lontras;city;1806;27;True;12315.0;4209904.0;14665.04263;0.015;1776 º;704;0735;0820;579
2022-02-17;SC;Luiz Alves;city;2931;15;True;13107.0;4210001.0;22362.09659;0.0051;850 º;737;0766;0870;600
2022-02-17;SC;Luzerna;city;1412;16;True;5684.0;4210035.0;24841.6608;0.0113;71 º;789;0781;0877;718
2022-02-17;SC;Macieira;city;331;6;True;1766.0;4210050.0;18742.92186;0.0181;2846 º;662;0675;0806;533
2022-02-17;SC;Mafra;city;7503;140;True;56561.0;4210100.0;13265.32416;0.0187;157 º;777;0738;0880;723
2022-02-17;SC;Major Gercino;city;484;6;True;3454.0;4210209.0;14012.73885;0.0124;1969 º;698;0738;0818;563
2022-02-17;SC;Major Vieira;city;522;6;True;8156.0;4210308.0;6400.19617;0.0115;2182 º;690;0653;0817;617
2022-02-17;SC;Maracajá;city;1863;24;True;7378.0;4210407.0;25250.74546;0.0129;249 º;768;0752;0861;699
2022-02-17;SC;Maravilha;city;7521;75;True;26116.0;4210506.0;28798.43774;0.01;119 º;781;0758;0886;708
2022-02-17;SC;Marema;city;398;13;True;1750.0;4210555.0;22742.85714;0.0327;695 º;743;0748;0862;636
2022-02-17;SC;Massaranduba;city;3393;24;True;17125.0;4210605.0;19813.13869;0.0071;185 º;774;0749;0867;714
2022-02-17;SC;Matos Costa;city;217;3;True;2480.0;4210704.0;8750.0;0.0138;2964 º;657;0630;0831;541
2022-02-17;SC;Meleiro;city;1734;25;True;7001.0;4210803.0;24767.8903;0.0144;823 º;738;0734;0808;679
2022-02-17;SC;Mirim Doce;city;448;9;True;2283.0;4210852.0;19623.30267;0.0201;1665 º;708;0683;0821;633
2022-02-17;SC;Modelo;city;646;12;True;4218.0;4210902.0;15315.31532;0.0186;366 º;760;0751;0886;659
2022-02-17;SC;Mondaí;city;1348;12;True;11889.0;4211009.0;11338.21179;0.0089;583 º;748;0728;0875;657
2022-02-17;SC;Monte Carlo;city;1630;47;True;9906.0;4211058.0;16454.67393;0.0288;3234 º;643;0648;0804;511
2022-02-17;SC;Monte Castelo;city;1329;24;True;8269.0;4211108.0;16072.07643;0.0181;2545 º;675;0641;0826;581
2022-02-17;SC;Morro da Fumaça;city;5098;49;True;17947.0;4211207.0;28405.8617;0.0096;823 º;738;0732;0825;665
2022-02-17;SC;Morro Grande;city;908;7;True;2888.0;4211256.0;31440.44321;0.0077;1866 º;701;0742;0847;548
2022-02-17;SC;Navegantes;city;14701;228;True;83626.0;4211306.0;17579.46093;0.0155;876 º;736;0731;0873;624
2022-02-17;SC;Nova Erechim;city;799;11;True;5092.0;4211405.0;15691.28044;0.0138;289 º;765;0767;0851;686
2022-02-17;SC;Nova Itaberaba;city;541;5;True;4329.0;4211454.0;12497.1125;0.0092;876 º;736;0753;0876;605
2022-02-17;SC;Nova Trento;city;3169;23;True;14782.0;4211504.0;21438.23569;0.0073;583 º;748;0749;0891;628
2022-02-17;SC;Nova Veneza;city;3796;36;True;15342.0;4211603.0;24742.53683;0.0095;249 º;768;0741;0869;703
2022-02-17;SC;Novo Horizonte;city;546;0;True;2404.0;4211652.0;22712.14642;0.0;1720 º;706;0700;0846;594
2022-02-17;SC;Orleans;city;6801;95;True;23038.0;4211702.0;29520.79174;0.014;453 º;755;0749;0873;657
2022-02-17;SC;Otacílio Costa;city;5503;68;True;18975.0;4211751.0;29001.31752;0.0124;764 º;740;0713;0835;681
2022-02-17;SC;Ouro;city;2204;21;True;7272.0;4211801.0;30308.0308;0.0095;185 º;774;0774;0884;677
2022-02-17;SC;Ouro Verde;city;608;13;True;2207.0;4211850.0;27548.70865;0.0214;2059 º;695;0696;0790;611
2022-02-17;SC;Paial;city;391;4;True;1474.0;4211876.0;26526.45862;0.0102;1362 º;718;0705;0847;620
2022-02-17;SC;Painel;city;309;6;True;2356.0;4211892.0;13115.44992;0.0194;2802 º;664;0668;0808;543
2022-02-17;SC;Palhoça;city;39341;389;True;175272.0;4211900.0;22445.68442;0.0099;420 º;757;0752;0859;672
2022-02-17;SC;Palma Sola;city;1580;17;True;7372.0;4212007.0;21432.4471;0.0108;1776 º;704;0700;0800;622
2022-02-17;SC;Palmeira;city;641;5;True;2650.0;4212056.0;24188.67925;0.0078;2642 º;671;0655;0827;557
2022-02-17;SC;Palmitos;city;3055;64;True;16157.0;4212106.0;18908.21316;0.0209;850 º;737;0757;0836;632
2022-02-17;SC;Papanduva;city;1996;49;True;19422.0;4212205.0;10277.00546;0.0245;1776 º;704;0691;0836;603
2022-02-17;SC;Paraíso;city;336;7;True;3360.0;4212239.0;10000.0;0.0208;1904 º;700;0728;0833;565
2022-02-17;SC;Passo de Torres;city;2071;34;True;9048.0;4212254.0;22889.03625;0.0164;1301 º;720;0695;0869;618
2022-02-17;SC;Passos Maia;city;497;13;True;4109.0;4212270.0;12095.40034;0.0262;2924 º;659;0648;0808;547
2022-02-17;SC;Paulo Lopes;city;1785;17;True;7569.0;4212304.0;23583.03607;0.0095;1427 º;716;0707;0865;600
2022-02-17;SC;Pedras Grandes;city;1052;23;True;3953.0;4212403.0;26612.69922;0.0219;1081 º;728;0715;0870;621
2022-02-17;SC;Penha;city;6837;115;True;33284.0;4212502.0;20541.40127;0.0168;695 º;743;0739;0867;640
2022-02-17;SC;Peritiba;city;564;5;True;2760.0;4212601.0;20434.78261;0.0089;274 º;766;0762;0882;669
2022-02-17;SC;Petrolândia;city;1076;28;True;5905.0;4212700.0;18221.84589;0.026;1427 º;716;0740;0802;618
2022-02-17;SC;Pinhalzinho;city;5585;38;True;20712.0;4212908.0;26965.04442;0.0068;110 º;783;0758;0886;716
2022-02-17;SC;Pinheiro Preto;city;766;9;True;3596.0;4213005.0;21301.44605;0.0117;157 º;777;0762;0866;712
2022-02-17;SC;Piratuba;city;759;11;True;3745.0;4213104.0;20267.0227;0.0145;400 º;758;0736;0829;714
2022-02-17;SC;Planalto Alegre;city;442;14;True;2888.0;4213153.0;15304.70914;0.0317;526 º;751;0731;0881;659
2022-02-17;SC;Pomerode;city;8807;76;True;34010.0;4213203.0;25895.3249;0.0086;128 º;780;0780;0886;687
2022-02-17;SC;Ponte Alta;city;879;15;True;4650.0;4213302.0;18903.22581;0.0171;2598 º;673;0666;0804;568
2022-02-17;SC;Ponte Alta do Norte;city;362;9;True;3420.0;4213351.0;10584.79532;0.0249;2199 º;689;0661;0819;605
2022-02-17;SC;Ponte Serrada;city;1967;59;True;11634.0;4213401.0;16907.34055;0.03;2105 º;693;0690;0790;610
2022-02-17;SC;Porto Belo;city;3530;71;True;21932.0;4213500.0;16095.20336;0.0201;366 º;760;0750;0886;660
2022-02-17;SC;Porto União;city;6666;96;True;35543.0;4213609.0;18754.74777;0.0144;87 º;786;0752;0891;724
2022-02-17;SC;Pouso Redondo;city;2520;43;True;17712.0;4213708.0;14227.64228;0.0171;1301 º;720;0728;0857;598
2022-02-17;SC;Praia Grande;city;1872;18;True;7312.0;4213807.0;25601.75055;0.0096;1362 º;718;0692;0840;636
2022-02-17;SC;Presidente Castello Branco;city;570;4;True;1547.0;4213906.0;36845.50743;0.007;227 º;770;0813;0883;637
2022-02-17;SC;Presidente Getúlio;city;2116;42;True;17726.0;4214003.0;11937.26729;0.0198;383 º;759;0764;0874;654
2022-02-17;SC;Presidente Nereu;city;297;4;True;2283.0;4214102.0;13009.19842;0.0135;850 º;737;0765;0861;609
2022-02-17;SC;Princesa;city;635;11;True;2937.0;4214151.0;21620.7014;0.0173;1720 º;706;0701;0820;611
2022-02-17;SC;Quilombo;city;2390;44;True;9829.0;4214201.0;24315.80018;0.0184;1021 º;730;0712;0832;656
2022-02-17;SC;Rancho Queimado;city;749;4;True;2887.0;4214300.0;25943.88639;0.0053;488 º;753;0743;0893;644
2022-02-17;SC;Rio das Antas;city;1487;17;True;6202.0;4214409.0;23976.13673;0.0114;1995 º;697;0727;0820;569
2022-02-17;SC;Rio do Campo;city;1029;9;True;5902.0;4214508.0;17434.76788;0.0087;1052 º;729;0741;0803;650
2022-02-17;SC;Rio do Oeste;city;933;19;True;7520.0;4214607.0;12406.91489;0.0204;467 º;754;0769;0892;625
